cumulative_positive_tested,current_hospitalized,current_asymptomatic_free
1.3039274834861923,25.295446577098975,10.23526511430384
1.3685043771497174,39.89394573823271,16.73436169207224
1.7047953451613416,54.02349765545263,23.4049503614613
1.5344466010904005,68.85604893844678,29.075113535899384
1.6036616972453126,57.739752978571744,22.402077016190464
2.354138859145433,0.4072198312684316,0.4158348826918412
3.5572530584956343,0.45789180099260146,0.5351412247544965
4.6474098020892205,0.47250692074235545,0.5851749923931289
4.496256438891785,0.47124515884739404,0.6004157407985656
3.031790260947306,0.4434000147923527,0.550042070079796
1.7542581325783426,0.4173269450579302,0.5034292300621013
0.759600106085821,0.3503565996725704,0.4379326738966869
0.5914785482177088,0.47430710538886317,0.529468976050644
1.2474223352411857,64.35872772134343,10.593835541676798
1.1593308134747013,93.05990370011872,15.026477902748331
1.1140002856378113,97.87042258689016,15.294531271211252
