cumulative_positive_tested,current_hospitalized,current_asymptomatic_free,R0,index
5.907524518854677,0.8653507027535532,2.2367168956298378,1.2,0
17.301295160290444,2.074139952963199,4.5486012961914675,1.6,1
5.691876004422818,0.748862764946778,1.7546057276234326,1.1,2
46.80698469926682,4.3502652260217625,6.599780612203322,2.3,3
19.265763453709457,2.826254855984136,6.458537403568468,1.8,4
17.191815194837673,3.477538317939796,9.043174190345564,2.1,6
17.673970769811927,3.322410773037609,7.982388667854511,2.0,8
46.715926668779154,4.424561794243085,6.741140356523161,2.5,9
19.9110936173439,2.6226952565337487,5.619661138439179,1.7,13
3.0159655603045175,0.3911578756655058,0.918696491219787,1.0,14
19.408116176532445,3.247814109068796,7.234872688674927,1.9,15
12.87938100442259,2.87041802740199,8.033272611970652,2.2,17
16.720258099995945,2.182022506358376,4.336317455146188,1.5,19
17.57215907517205,2.2094251684417894,4.517312072863705,1.4,22
45.1584709410244,4.3246885451581,6.723345062894178,2.4,30
11.929642705338546,1.6185163274434524,3.6292525065126386,1.3,60
